gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
1.757042777777768905e-02,-3.599534444444435401e-03,4.646283333333321199e-03
1.757042777777768905e-02,-3.599534444444435401e-03,-1.457971666666667970e-02
1.757042777777768905e-02,-3.599534444444435401e-03,-1.457971666666667970e-02
1.757042777777768905e-02,-3.599534444444435401e-03,-1.457971666666667970e-02
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-2.088157222222231102e-02,-3.599534444444435401e-03,4.646283333333321199e-03
-2.088157222222231102e-02,-3.599534444444435401e-03,4.646283333333321199e-03
-2.088157222222231102e-02,-3.599534444444435401e-03,4.646283333333321199e-03
-2.088157222222231102e-02,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,-1.457971666666667970e-02
-1.655572222222310985e-03,1.562646555555556593e-02,-1.457971666666667970e-02
-1.655572222222310985e-03,1.562646555555556593e-02,-3.380571666666667974e-02
1.757042777777768905e-02,1.562646555555556593e-02,-3.380571666666667974e-02
-1.655572222222310985e-03,1.562646555555556593e-02,-1.457971666666667970e-02
-1.655572222222310985e-03,1.562646555555556593e-02,-1.457971666666667970e-02
-2.088157222222231102e-02,1.562646555555556593e-02,-1.457971666666667970e-02
-2.088157222222231102e-02,1.562646555555556593e-02,4.646283333333321199e-03
-2.088157222222231102e-02,1.562646555555556593e-02,4.646283333333321199e-03
-2.088157222222231102e-02,1.562646555555556593e-02,4.646283333333321199e-03
-2.088157222222231102e-02,1.562646555555556593e-02,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
1.757042777777768905e-02,-3.599534444444435401e-03,4.646283333333321199e-03
1.757042777777768905e-02,-3.599534444444435401e-03,-1.457971666666667970e-02
1.757042777777768905e-02,-3.599534444444435401e-03,-1.457971666666667970e-02
1.757042777777768905e-02,-3.599534444444435401e-03,-1.457971666666667970e-02
1.757042777777768905e-02,1.562646555555556593e-02,-1.457971666666667970e-02
-1.655572222222310985e-03,1.562646555555556593e-02,-1.457971666666667970e-02
-1.655572222222310985e-03,1.562646555555556593e-02,-1.457971666666667970e-02
-1.655572222222310985e-03,1.562646555555556593e-02,-1.457971666666667970e-02
-1.655572222222310985e-03,1.562646555555556593e-02,4.646283333333321199e-03
-1.655572222222310985e-03,1.562646555555556593e-02,4.646283333333321199e-03
-1.655572222222310985e-03,1.562646555555556593e-02,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
1.757042777777768905e-02,-3.599534444444435401e-03,4.646283333333321199e-03
1.757042777777768905e-02,-3.599534444444435401e-03,4.646283333333321199e-03
1.757042777777768905e-02,-3.599534444444435401e-03,4.646283333333321199e-03
1.757042777777768905e-02,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,1.562646555555556593e-02,4.646283333333321199e-03
-1.655572222222310985e-03,1.562646555555556593e-02,4.646283333333321199e-03
-2.088157222222231102e-02,1.562646555555556593e-02,4.646283333333321199e-03
-2.088157222222231102e-02,1.562646555555556593e-02,4.646283333333321199e-03
-2.088157222222231102e-02,1.562646555555556593e-02,4.646283333333321199e-03
-2.088157222222231102e-02,1.562646555555556593e-02,4.646283333333321199e-03
-2.088157222222231102e-02,1.562646555555556593e-02,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
1.757042777777768905e-02,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-2.088157222222231102e-02,-3.599534444444435401e-03,4.646283333333321199e-03
-2.088157222222231102e-02,-3.599534444444435401e-03,4.646283333333321199e-03
-2.088157222222231102e-02,-3.599534444444435401e-03,4.646283333333321199e-03
-2.088157222222231102e-02,-3.599534444444435401e-03,-1.457971666666667970e-02
-2.088157222222231102e-02,-3.599534444444435401e-03,-1.457971666666667970e-02
-1.655572222222310985e-03,-3.599534444444435401e-03,-1.457971666666667970e-02
-1.655572222222310985e-03,-3.599534444444435401e-03,-1.457971666666667970e-02
1.757042777777768905e-02,-3.599534444444435401e-03,-1.457971666666667970e-02
3.679642777777768908e-02,-3.599534444444435401e-03,4.646283333333321199e-03
3.679642777777768908e-02,-3.599534444444435401e-03,4.646283333333321199e-03
3.679642777777768908e-02,-3.599534444444435401e-03,4.646283333333321199e-03
3.679642777777768908e-02,-3.599534444444435401e-03,4.646283333333321199e-03
3.679642777777768908e-02,-3.599534444444435401e-03,4.646283333333321199e-03
3.679642777777768908e-02,-3.599534444444435401e-03,4.646283333333321199e-03
3.679642777777768908e-02,1.562646555555556593e-02,4.646283333333321199e-03
3.679642777777768908e-02,1.562646555555556593e-02,4.646283333333321199e-03
3.679642777777768908e-02,1.562646555555556593e-02,4.646283333333321199e-03
3.679642777777768908e-02,1.562646555555556593e-02,4.646283333333321199e-03
1.757042777777768905e-02,-3.599534444444435401e-03,4.646283333333321199e-03
1.757042777777768905e-02,-3.599534444444435401e-03,4.646283333333321199e-03
1.757042777777768905e-02,-3.599534444444435401e-03,4.646283333333321199e-03
1.757042777777768905e-02,-3.599534444444435401e-03,4.646283333333321199e-03
1.757042777777768905e-02,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-2.088157222222231102e-02,1.562646555555556593e-02,4.646283333333321199e-03
-2.088157222222231102e-02,3.485246555555556597e-02,4.646283333333321199e-03
-2.088157222222231102e-02,3.485246555555556597e-02,-1.457971666666667970e-02
-2.088157222222231102e-02,3.485246555555556597e-02,-1.457971666666667970e-02
-1.655572222222310985e-03,3.485246555555556597e-02,-1.457971666666667970e-02
-1.655572222222310985e-03,1.562646555555556593e-02,-1.457971666666667970e-02
-1.655572222222310985e-03,-3.599534444444435401e-03,-1.457971666666667970e-02
-1.655572222222310985e-03,-3.599534444444435401e-03,-1.457971666666667970e-02
-2.088157222222231102e-02,-3.599534444444435401e-03,-1.457971666666667970e-02
-2.088157222222231102e-02,-3.599534444444435401e-03,-1.457971666666667970e-02
-2.088157222222231102e-02,1.562646555555556593e-02,-1.457971666666667970e-02
-2.088157222222231102e-02,1.562646555555556593e-02,-1.457971666666667970e-02
-2.088157222222231102e-02,-3.599534444444435401e-03,-1.457971666666667970e-02
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,-1.457971666666667970e-02
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-2.088157222222231102e-02,-3.599534444444435401e-03,4.646283333333321199e-03
-2.088157222222231102e-02,-2.282553444444443413e-02,4.646283333333321199e-03
-2.088157222222231102e-02,-2.282553444444443413e-02,4.646283333333321199e-03
-1.655572222222310985e-03,-2.282553444444443413e-02,4.646283333333321199e-03
-1.655572222222310985e-03,-2.282553444444443413e-02,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
1.757042777777768905e-02,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
1.757042777777768905e-02,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
1.757042777777768905e-02,1.562646555555556593e-02,4.646283333333321199e-03
1.757042777777768905e-02,1.562646555555556593e-02,4.646283333333321199e-03
1.757042777777768905e-02,1.562646555555556593e-02,4.646283333333321199e-03
1.757042777777768905e-02,1.562646555555556593e-02,4.646283333333321199e-03
1.757042777777768905e-02,-3.599534444444435401e-03,4.646283333333321199e-03
1.757042777777768905e-02,-3.599534444444435401e-03,4.646283333333321199e-03
1.757042777777768905e-02,-3.599534444444435401e-03,4.646283333333321199e-03
1.757042777777768905e-02,-3.599534444444435401e-03,4.646283333333321199e-03
1.757042777777768905e-02,-3.599534444444435401e-03,4.646283333333321199e-03
1.757042777777768905e-02,-3.599534444444435401e-03,4.646283333333321199e-03
1.757042777777768905e-02,-3.599534444444435401e-03,-1.457971666666667970e-02
-1.655572222222310985e-03,1.562646555555556593e-02,-1.457971666666667970e-02
-1.655572222222310985e-03,1.562646555555556593e-02,-1.457971666666667970e-02
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,-3.599534444444435401e-03,4.646283333333321199e-03
-1.655572222222310985e-03,1.562646555555556593e-02,4.646283333333321199e-03
-1.655572222222310985e-03,1.562646555555556593e-02,4.646283333333321199e-03
-1.655572222222310985e-03,1.562646555555556593e-02,4.646283333333321199e-03
-1.655572222222310985e-03,1.562646555555556593e-02,4.646283333333321199e-03
-1.655572222222310985e-03,1.562646555555556593e-02,4.646283333333321199e-03
1.757042777777768905e-02,1.562646555555556593e-02,4.646283333333321199e-03
5.602242777777768912e-02,3.485246555555556597e-02,4.646283333333321199e-03
1.137014277777776972e-01,9.253046555555555219e-02,4.646283333333321199e-03
2.098314277777776904e-01,1.502094655555555602e-01,4.646283333333321199e-03
3.444134277777776698e-01,2.655654655555555466e-01,4.646283333333321199e-03
5.559004277777777059e-01,4.386004655555555409e-01,4.646283333333321199e-03
8.442914277777776588e-01,6.885394655555555632e-01,4.646283333333321199e-03
1.132682427777777612e+00,9.192524655555556201e-01,4.646283333333321199e-03
1.286491427777777474e+00,1.053834465555555600e+00,-1.457971666666667970e-02
1.228813427777777800e+00,9.961564655555555925e-01,-1.457971666666667970e-02
9.404224277777777363e-01,7.462174655555555702e-01,-1.457971666666667970e-02
5.366744277777777405e-01,4.386004655555555409e-01,4.646283333333321199e-03
1.906054277777776973e-01,1.117564655555555592e-01,4.646283333333321199e-03
-5.933357222222231109e-02,-6.127753444444443420e-02,4.646283333333321199e-03
-1.939165722222223054e-01,-1.766345344444444354e-01,2.387228333333332037e-02
-3.092725722222223195e-01,-2.535385344444444078e-01,2.387228333333332037e-02
-4.438555722222223276e-01,-3.496685344444444565e-01,6.232428333333332043e-02
-6.553415722222223350e-01,-5.034775344444444301e-01,1.392292833333333424e-01
-9.052805722222223572e-01,-6.765125344444443689e-01,2.930372833333333427e-01
-1.097541572222222150e+00,-8.495465344444443900e-01,5.429762833333332539e-01
-1.193672572222222339e+00,-9.456775344444443565e-01,1.023628283333333444e+00
-1.155219572222222268e+00,-9.264515344444443912e-01,1.811897283333333331e+00
-9.245065722222223226e-01,-7.918685344444443830e-01,3.023140283333333400e+00
-5.976635722222223279e-01,-5.611555344444444371e-01,4.753486283333333340e+00
-2.515945722222223124e-01,-3.304425344444444357e-01,6.964485283333332610e+00
3.679642777777768908e-02,-1.189555344444444412e-01,9.521553283333332729e+00
2.675094277777776974e-01,1.562646555555556593e-02,1.215552528333333271e+01
4.020924277777777056e-01,9.253046555555555219e-02,1.455878428333333297e+01
4.597704277777777127e-01,1.117564655555555592e-01,1.638526128333333176e+01
4.789964277777776780e-01,9.253046555555555219e-02,1.755805228333333190e+01
4.789964277777776780e-01,7.330446555555555910e-02,1.825019028333333182e+01
5.366744277777777405e-01,1.117564655555555592e-01,1.871161628333333127e+01
7.289354277777776447e-01,2.463394655555555535e-01,1.921149428333333375e+01
1.036552427777777563e+00,5.155044655555556243e-01,1.984595528333333192e+01
1.363395427777777780e+00,7.654434655555556466e-01,2.049964128333333235e+01
1.574882427777777760e+00,9.577044655555556618e-01,2.101874528333333458e+01
1.594108427777777504e+00,9.769304655555556272e-01,2.126868428333333227e+01
1.401847427777777710e+00,8.423474655555556190e-01,2.132636228333333150e+01
1.094230427777777681e+00,5.924084655555555967e-01,2.142249328333333125e+01
7.673874277777776864e-01,3.040174655555555328e-01,2.167243228333333249e+01
5.366744277777777405e-01,9.253046555555555219e-02,2.211463128333333472e+01
4.020924277777777056e-01,-2.282553444444443413e-02,2.257605728333333417e+01
3.251874277777777045e-01,-1.189555344444444412e-01,2.278754428333333237e+01
2.867354277777776628e-01,-1.574085344444444423e-01,2.249915328333333164e+01
2.675094277777776974e-01,-1.766345344444444354e-01,2.169165828333333224e+01
2.290574277777776835e-01,-1.766345344444444354e-01,2.059577128333333462e+01
2.098314277777776904e-01,-1.574085344444444423e-01,1.953833728333333397e+01
2.098314277777776904e-01,-1.189555344444444412e-01,1.890387728333333328e+01
2.482834277777776766e-01,-6.127753444444443420e-02,1.898078128333333225e+01
3.059614277777776836e-01,-3.599534444444435401e-03,2.001898928333333316e+01
3.636394277777776907e-01,-3.599534444444435401e-03,2.199927528333333271e+01
4.020924277777777056e-01,-3.599534444444435401e-03,2.461402128333333295e+01
4.020924277777777056e-01,-4.205153444444443417e-02,2.749793228333333417e+01
4.213184277777776710e-01,-8.050353444444444118e-02,3.061255628333333334e+01
4.597704277777777127e-01,-9.972953444444443427e-02,3.391944128333333452e+01
5.174484277777776642e-01,-9.972953444444443427e-02,3.736090828333333747e+01
5.943524277777776366e-01,-8.050353444444444118e-02,4.093695828333333964e+01
6.904834277777777141e-01,-8.050353444444444118e-02,4.458991228333333368e+01
7.481614277777777211e-01,-9.972953444444443427e-02,4.805060528333333991e+01
7.673874277777776864e-01,-1.189555344444444412e-01,5.108832528333333300e+01
7.673874277777776864e-01,-1.381825344444444492e-01,5.353003728333333555e+01
7.481614277777777211e-01,-1.381825344444444492e-01,5.533728828333333638e+01
7.289354277777776447e-01,-1.381825344444444492e-01,5.666388728333333802e+01
7.289354277777776447e-01,-1.574085344444444423e-01,5.770209528333333537e+01
7.289354277777776447e-01,-1.766345344444444354e-01,5.860572028333333350e+01
7.097094277777776794e-01,-2.343125344444444424e-01,5.952857228333333950e+01
6.904834277777777141e-01,-2.727645344444444286e-01,6.047064928333333711e+01
7.097094277777776794e-01,-3.112165344444444148e-01,6.148963128333333827e+01
7.673874277777776864e-01,-2.919905344444444495e-01,6.247016128333333995e+01
8.635174277777777352e-01,-2.535385344444444078e-01,6.318152628333333354e+01
9.596484277777777017e-01,-1.958605344444444285e-01,6.352759528333333350e+01
1.017326427777777820e+00,-1.381825344444444492e-01,6.358527328333333628e+01
1.055778427777777750e+00,-9.972953444444443427e-02,6.370063028333333932e+01
1.075004427777777494e+00,-9.972953444444443427e-02,6.433509028333332935e+01
1.075004427777777494e+00,-1.381825344444444492e-01,6.598853328333332513e+01
1.075004427777777494e+00,-1.766345344444444354e-01,6.883399228333333042e+01
1.075004427777777494e+00,-2.150865344444444494e-01,7.273688528333333636e+01
1.113456427777777868e+00,-2.535385344444444078e-01,7.717810828333333006e+01
1.132682427777777612e+00,-2.919905344444444495e-01,8.136939228333332608e+01
1.171135427777777682e+00,-3.112165344444444148e-01,8.467627728333333437e+01
1.209587427777777613e+00,-2.919905344444444495e-01,8.667578928333333010e+01
1.228813427777777800e+00,-2.535385344444444078e-01,8.698340628333332347e+01
1.228813427777777800e+00,-2.150865344444444494e-01,8.546454628333333403e+01
1.190361427777777870e+00,-1.958605344444444285e-01,8.219611328333333233e+01
1.113456427777777868e+00,-1.766345344444444354e-01,7.733191728333332549e+01
1.017326427777777820e+00,-1.574085344444444423e-01,7.121802528333333271e+01
9.211964277777776600e-01,-1.766345344444444354e-01,6.406592528333332837e+01
8.442914277777776588e-01,-1.958605344444444285e-01,5.627936528333333399e+01
7.866134277777776518e-01,-1.958605344444444285e-01,4.874274428333333731e+01
7.097094277777776794e-01,-1.958605344444444285e-01,4.189826228333333802e+01
5.943524277777776366e-01,-1.766345344444444354e-01,3.595740528333333685e+01
4.789964277777776780e-01,-1.381825344444444492e-01,3.124701728333333151e+01
4.020924277777777056e-01,-9.972953444444443427e-02,2.795935828333333362e+01
3.444134277777776698e-01,-6.127753444444443420e-02,2.611365528333333330e+01
3.059614277777776836e-01,-4.205153444444443417e-02,2.567145528333333360e+01
3.059614277777776836e-01,-4.205153444444443417e-02,2.647895028333333300e+01
3.251874277777777045e-01,-6.127753444444443420e-02,2.828620128333333383e+01
3.636394277777776907e-01,-8.050353444444444118e-02,3.082404328333333154e+01
4.020924277777777056e-01,-9.972953444444443427e-02,3.399634528333333350e+01
4.597704277777777127e-01,-9.972953444444443427e-02,3.764929928333333464e+01
5.174484277777776642e-01,-1.189555344444444412e-01,4.195594028333333370e+01
6.135784277777777129e-01,-1.189555344444444412e-01,4.714698028333333468e+01
7.097094277777776794e-01,-9.972953444444443427e-02,5.324164628333333837e+01
8.058394277777777281e-01,-1.189555344444444412e-01,5.979773728333333338e+01
8.827434277777777005e-01,-1.189555344444444412e-01,6.618079328333332967e+01
9.404224277777777363e-01,-1.381825344444444492e-01,7.117957328333332612e+01
9.596484277777777017e-01,-1.381825344444444492e-01,7.435187528333332807e+01
9.596484277777777017e-01,-1.766345344444444354e-01,7.598609128333332308e+01
9.404224277777777363e-01,-2.343125344444444424e-01,7.650519528333333596e+01
9.019704277777776946e-01,-3.112165344444444148e-01,7.608222228333332282e+01
8.827434277777777005e-01,-4.073475344444444368e-01,7.464026628333333235e+01
8.442914277777776588e-01,-4.650255344444444439e-01,7.191016428333333010e+01
8.058394277777777281e-01,-4.650255344444444439e-01,6.764197528333332343e+01
7.866134277777776518e-01,-3.881205344444444427e-01,6.195105728333333417e+01
7.673874277777776864e-01,-2.919905344444444495e-01,5.541419228333333535e+01
7.097094277777776794e-01,-2.150865344444444494e-01,4.883887528333333705e+01
6.328054277777777070e-01,-1.766345344444444354e-01,4.326331328333333914e+01
5.366744277777777405e-01,-1.574085344444444423e-01,3.891822028333333350e+01
4.213184277777776710e-01,-1.574085344444444423e-01,3.555365728333333664e+01
3.636394277777776907e-01,-1.574085344444444423e-01,3.276587628333333413e+01
3.251874277777777045e-01,-1.381825344444444492e-01,3.028571328333333312e+01
3.251874277777777045e-01,-1.189555344444444412e-01,2.815161928333333208e+01
3.251874277777777045e-01,-8.050353444444444118e-02,2.676734128333333373e+01
3.444134277777776698e-01,-9.972953444444443427e-02,2.659430728333333249e+01
3.828664277777776848e-01,-1.189555344444444412e-01,2.799781028333333310e+01
4.213184277777776710e-01,-1.574085344444444423e-01,3.093939928333333356e+01
4.597704277777777127e-01,-1.958605344444444285e-01,3.488074528333334001e+01
4.789964277777776780e-01,-2.150865344444444494e-01,3.891822028333333350e+01
4.982224277777776988e-01,-2.343125344444444424e-01,4.232123528333333695e+01
5.174484277777776642e-01,-2.150865344444444494e-01,4.478217328333333569e+01
5.559004277777777059e-01,-2.150865344444444494e-01,4.647406728333333348e+01
5.751264277777776712e-01,-1.958605344444444285e-01,4.774298828333333944e+01
6.135784277777777129e-01,-1.958605344444444285e-01,4.870429228333333782e+01
6.328054277777777070e-01,-1.958605344444444285e-01,4.910804028333333804e+01
6.328054277777777070e-01,-2.150865344444444494e-01,4.880042228333333298e+01
6.135784277777777129e-01,-2.343125344444444424e-01,4.793524928333333435e+01
5.559004277777777059e-01,-2.343125344444444424e-01,4.697394528333333596e+01
5.174484277777776642e-01,-2.535385344444444078e-01,4.649329328333333677e+01
4.982224277777776988e-01,-2.535385344444444078e-01,4.678168528333333853e+01
4.982224277777776988e-01,-2.343125344444444424e-01,4.766608428333333336e+01
5.174484277777776642e-01,-2.535385344444444078e-01,4.872351828333333401e+01
5.559004277777777059e-01,-2.535385344444444078e-01,4.960791728333333594e+01
6.328054277777777070e-01,-2.535385344444444078e-01,5.014624828333333539e+01
6.904834277777777141e-01,-2.343125344444444424e-01,5.039618728333333308e+01
7.481614277777777211e-01,-2.343125344444444424e-01,5.049231728333333535e+01
7.866134277777776518e-01,-2.343125344444444424e-01,5.058844728333333762e+01
8.058394277777777281e-01,-2.150865344444444494e-01,5.091529128333333887e+01
7.866134277777776518e-01,-2.150865344444444494e-01,5.158820328333333549e+01
7.673874277777776864e-01,-2.150865344444444494e-01,5.264563728333333614e+01
7.481614277777777211e-01,-2.150865344444444494e-01,5.389533228333333881e+01
7.097094277777776794e-01,-2.343125344444444424e-01,5.493354028333333616e+01
6.904834277777777141e-01,-2.343125344444444424e-01,5.554877428333333711e+01
6.712574277777776377e-01,-2.535385344444444078e-01,5.568335728333333634e+01
6.328054277777777070e-01,-2.535385344444444078e-01,5.541419228333333535e+01
6.135784277777777129e-01,-2.535385344444444078e-01,5.483741028333333389e+01
5.943524277777776366e-01,-2.535385344444444078e-01,5.408759328333333372e+01
5.943524277777776366e-01,-2.343125344444444424e-01,5.318396728333333812e+01
5.943524277777776366e-01,-2.150865344444444494e-01,5.216498528333333695e+01
6.135784277777777129e-01,-2.150865344444444494e-01,5.097296928333333454e+01
6.328054277777777070e-01,-2.150865344444444494e-01,4.964637028333334001e+01
6.135784277777777129e-01,-1.958605344444444285e-01,4.814673628333333966e+01
5.943524277777776366e-01,-1.766345344444444354e-01,4.647406728333333348e+01
5.559004277777777059e-01,-1.574085344444444423e-01,4.453223428333333800e+01
5.174484277777776642e-01,-1.574085344444444423e-01,4.232123528333333695e+01
4.789964277777776780e-01,-1.381825344444444492e-01,3.982184628333333620e+01
4.405444277777776918e-01,-1.574085344444444423e-01,3.720710028333333952e+01
4.020924277777777056e-01,-1.766345344444444354e-01,3.486151928333333672e+01
3.636394277777776907e-01,-1.958605344444444285e-01,3.318885028333333764e+01
3.636394277777776907e-01,-1.958605344444444285e-01,3.243903328333333747e+01
4.213184277777776710e-01,-1.766345344444444354e-01,3.263129428333333948e+01
4.597704277777777127e-01,-1.574085344444444423e-01,3.351569328333333431e+01
4.982224277777776988e-01,-1.189555344444444412e-01,3.472693628333333749e+01
5.174484277777776642e-01,-1.189555344444444412e-01,3.620734428333333454e+01
5.174484277777776642e-01,-1.381825344444444492e-01,3.782233428333333336e+01
5.366744277777777405e-01,-1.381825344444444492e-01,3.951422928333333573e+01
5.943524277777776366e-01,-1.381825344444444492e-01,4.116767128333333403e+01
6.520314277777776724e-01,-1.189555344444444412e-01,4.239814028333333340e+01
7.289354277777776447e-01,-9.972953444444443427e-02,4.297492228333333486e+01
7.481614277777777211e-01,-9.972953444444443427e-02,4.285956528333333893e+01
7.097094277777776794e-01,-9.972953444444443427e-02,4.232123528333333695e+01
6.520314277777776724e-01,-9.972953444444443427e-02,4.172522728333333930e+01
5.943524277777776366e-01,-9.972953444444443427e-02,4.143683628333333502e+01
5.559004277777777059e-01,-1.189555344444444412e-01,4.166754928333333652e+01
5.559004277777777059e-01,-1.189555344444444412e-01,4.237891428333333721e+01
5.751264277777776712e-01,-1.381825344444444492e-01,4.334021728333333812e+01
6.135784277777777129e-01,-1.574085344444444423e-01,4.433997328333333598e+01
