accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-5.879410000000000469e-01,1.227999999999999925e-03,-9.795296000000000447e+00
-1.458550000000000124e-01,-3.225000000000000002e-03,-9.759363000000000454e+00
1.364789999999999892e-01,1.994350000000000012e-01,-9.779009999999999536e+00
5.426799999999999680e-02,1.366829999999999989e-01,-9.782768000000000796e+00
2.242030000000000134e-01,2.224750000000000061e-01,-9.858157999999999532e+00
2.473680000000000045e-01,1.298839999999999995e-01,-9.810510999999999981e+00
3.248090000000000144e-01,2.088689999999999991e-01,-1.001828800000000008e+01
5.174339999999999495e-01,2.524029999999999885e-01,-9.836230000000000473e+00
4.736710000000000087e-01,2.053599999999999870e-01,-9.817959999999999354e+00
3.584930000000000061e-01,1.363109999999999877e-01,-9.814095000000000013e+00
2.977179999999999827e-01,1.010540000000000049e-01,-9.818170000000000286e+00
5.659100000000000241e-02,9.739499999999999547e-02,-9.816210999999999132e+00
1.253899999999999980e-02,9.490999999999999437e-02,-9.812742999999999327e+00
-1.554999999999999959e-03,8.347799999999999665e-02,-9.812170000000000059e+00
-3.570999999999999869e-02,3.150599999999999928e-02,-9.796214000000000865e+00
-7.271099999999999786e-02,-4.225899999999999795e-02,-9.811127000000000820e+00
-8.031699999999999950e-02,-2.767899999999999874e-02,-9.826363999999999876e+00
-2.144919999999999882e-01,-1.174589999999999940e-01,-9.822979000000000127e+00
-3.332189999999999874e-01,-1.401670000000000138e-01,-9.818733999999999185e+00
-3.689459999999999962e-01,-9.579999999999999627e-02,-9.821502000000000621e+00
-3.559019999999999961e-01,-7.808500000000000163e-02,-9.790355999999999170e+00
-3.030749999999999833e-01,-1.166709999999999969e-01,-9.812217000000000411e+00
-3.014569999999999750e-01,-6.748200000000000032e-02,-9.849930000000000518e+00
-1.336420000000000108e-01,8.969599999999999795e-02,-9.920194000000000401e+00
8.012400000000000078e-02,2.511169999999999791e-01,-9.811636999999999276e+00
2.161359999999999948e-01,3.637210000000000165e-01,-9.794942000000000704e+00
3.204560000000000186e-01,3.988909999999999956e-01,-9.846726999999999563e+00
2.508779999999999899e-01,2.644420000000000104e-01,-9.809592000000000311e+00
1.189209999999999989e-01,1.555880000000000041e-01,-9.827265999999999835e+00
-8.626999999999999946e-02,7.578699999999999326e-02,-9.836042000000000840e+00
-3.887510000000000132e-01,2.745300000000000171e-02,-9.824757999999999214e+00
-4.303850000000000176e-01,6.364799999999999625e-02,-9.811757999999999313e+00
-3.739069999999999894e-01,-1.414759999999999907e-01,-9.804399000000000086e+00
-3.237070000000000225e-01,-2.391250000000000042e-01,-9.798087000000000657e+00
-3.205149999999999944e-01,-1.293950000000000100e-01,-9.882101999999999720e+00
-1.661680000000000101e-01,-2.464619999999999866e-01,-9.585138000000000602e+00
-1.561899999999999955e-01,-2.031820000000000015e-01,-9.823176000000000130e+00
2.994000000000000133e-03,-1.413220000000000032e-01,-9.812870999999999455e+00
7.910799999999999776e-02,-1.095369999999999955e-01,-9.747605000000000075e+00
3.126999999999999919e-02,4.811300000000000299e-02,-9.861414999999999154e+00
1.198800000000000004e-01,2.533670000000000089e-01,-9.680561000000000860e+00
3.964420000000000166e-01,5.645559999999999468e-01,-9.719723999999999364e+00
2.844849999999999879e-01,3.701450000000000018e-01,-9.834089999999999776e+00
-6.355600000000000138e-02,3.237079999999999957e-01,-9.789104000000000028e+00
-1.314929999999999988e-01,3.775780000000000247e-01,-9.823489999999999611e+00
2.284999999999999878e-02,2.427159999999999873e-01,-9.718287999999999371e+00
1.881970000000000032e-01,2.320349999999999913e-01,-9.679498000000000602e+00
7.366699999999999637e-02,1.162279999999999980e-01,-9.778548000000000684e+00
9.706700000000000050e-02,4.205400000000000110e-02,-9.813385999999999498e+00
3.336200000000000276e-02,1.770499999999999852e-02,-9.834381999999999735e+00
-1.053140000000000048e-01,6.815699999999999537e-02,-9.752015000000000100e+00
-2.322430000000000050e-01,-6.214999999999999691e-02,-9.716913999999999163e+00
5.838999999999999746e-02,-4.063300000000000245e-02,-9.772517999999999816e+00
1.901740000000000097e-01,4.813200000000000117e-02,-9.803129000000000204e+00
7.618099999999999872e-02,3.431850000000000178e-01,-9.801047000000000509e+00
1.366900000000000059e-01,3.376850000000000129e-01,-9.822691000000000727e+00
3.816930000000000045e-01,4.353460000000000107e-01,-9.894033999999999551e+00
2.711959999999999926e-01,2.659819999999999962e-01,-9.866701000000000832e+00
8.516100000000000059e-02,7.719800000000000273e-02,-9.760405999999999693e+00
-1.731910000000000116e-01,-7.283900000000000097e-02,-9.770365999999999218e+00
-1.231919999999999960e-01,1.909100000000000033e-02,-9.779754999999999754e+00
-1.696600000000000052e-01,4.258399999999999685e-02,-9.798078000000000287e+00
-1.798500000000000099e-01,3.399499999999999744e-02,-9.829843000000000330e+00
7.875300000000000356e-02,6.334900000000000253e-02,-9.861091999999999302e+00
1.727019999999999944e-01,-3.087300000000000114e-02,-9.791527000000000314e+00
8.959200000000000497e-02,-2.834499999999999867e-02,-9.765741999999999479e+00
3.323399999999999965e-02,-8.194700000000000595e-02,-9.816983999999999710e+00
-1.092879999999999963e-01,1.150130000000000041e-01,-9.770137000000000072e+00
-3.980700000000000210e-02,1.153620000000000062e-01,-9.732950000000000657e+00
-3.811999999999999850e-03,1.093189999999999995e-01,-9.784283999999999537e+00
-1.066100000000000034e-02,1.975830000000000086e-01,-9.777497999999999578e+00
-1.316450000000000120e-01,2.786089999999999955e-01,-9.803760999999999726e+00
-9.789100000000000579e-02,1.310469999999999968e-01,-9.781002000000000862e+00
-1.405279999999999863e-01,1.461159999999999959e-01,-9.741008000000000777e+00
-5.105200000000000016e-02,9.602199999999999624e-02,-9.745186999999999600e+00
-9.142699999999999438e-02,6.699800000000000200e-02,-9.783106999999999331e+00
-1.509310000000000096e-01,1.291660000000000030e-01,-9.814693000000000112e+00
3.587599999999999817e-02,1.011060000000000014e-01,-9.818951000000000207e+00
3.458300000000000263e-02,5.597099999999999992e-02,-9.768819000000000585e+00
1.824070000000000136e-01,2.052789999999999893e-01,-9.844549000000000660e+00
1.780140000000000056e-01,2.942279999999999895e-01,-9.822205999999999548e+00
2.035379999999999967e-01,1.301360000000000017e-01,-9.807781000000000304e+00
2.606649999999999801e-01,1.537509999999999988e-01,-9.821315999999999491e+00
1.939526000000000083e+00,7.402549999999999963e-01,-9.554624999999999702e+00
1.732677999999999940e+00,6.676020000000000287e-01,-9.785539999999999239e+00
1.028599999999999931e-01,-1.212500000000000036e-02,-9.830847999999999587e+00
1.001110000000000055e-01,4.115499999999999714e-02,-9.814512999999999820e+00
-1.462500000000000085e-02,1.339039999999999953e-01,-9.793812000000000850e+00
-1.473230000000000095e-01,2.389179999999999915e-01,-9.822428999999999633e+00
4.718900000000000178e-02,1.655600000000000127e-02,-9.781387999999999749e+00
3.348099999999999687e-02,-1.688999999999999876e-02,-9.695185000000000386e+00
-3.130600000000000049e-02,4.362200000000000105e-02,-9.730909999999999727e+00
5.128200000000000119e-02,8.358100000000000251e-02,-9.842786000000000257e+00
8.686699999999999977e-02,4.655399999999999816e-02,-9.840453000000000117e+00
6.496999999999999997e-02,6.997499999999999554e-02,-9.797461000000000197e+00
-3.011999999999999920e-03,2.006249999999999978e-01,-9.813454000000000121e+00
5.247600000000000181e-02,1.108460000000000001e-01,-9.801885000000000403e+00
-7.919900000000000551e-02,1.647460000000000035e-01,-9.832257999999999498e+00
2.468499999999999861e-02,1.108289999999999970e-01,-9.815993999999999886e+00
9.737800000000000622e-02,1.520400000000000050e-02,-9.821194000000000202e+00
7.477300000000000613e-02,5.694500000000000256e-02,-9.827004000000000516e+00
8.996999999999999442e-02,-1.648499999999999965e-02,-9.733076000000000505e+00
8.385299999999999698e-02,-2.280400000000000135e-02,-9.728478000000000847e+00
5.419199999999999712e-02,7.945299999999999585e-02,-9.822938000000000613e+00
6.948899999999999522e-02,-8.061000000000000457e-03,-9.785529000000000366e+00
1.163320000000000048e-01,-7.724699999999999622e-02,-9.793245999999999896e+00
3.659099999999999853e-02,3.320000000000000034e-02,-9.807038999999999618e+00
-3.914299999999999724e-02,1.992859999999999909e-01,-9.853272999999999726e+00
1.053899999999999976e-02,7.431999999999999718e-02,-9.820302999999999116e+00
7.685100000000000264e-02,5.215800000000000297e-02,-9.824325999999999226e+00
8.445300000000000029e-02,-2.139999999999999975e-03,-9.819316999999999851e+00
-1.450800000000000006e-02,1.423689999999999956e-01,-9.799291999999999447e+00
3.960600000000000231e-02,6.984799999999999343e-02,-9.835231999999999530e+00
3.895099999999999951e-02,8.299199999999999633e-02,-9.817202999999999236e+00
2.544199999999999934e-02,9.664499999999999480e-02,-9.807342999999999478e+00
1.459239999999999982e-01,-1.566599999999999937e-02,-9.822736000000000800e+00
3.868900000000000117e-02,1.175429999999999947e-01,-9.849576000000000775e+00
-7.840300000000000047e-02,2.410360000000000003e-01,-9.798780999999999963e+00
-8.080999999999999642e-03,1.362639999999999962e-01,-9.804951000000000860e+00
8.447300000000000642e-02,-2.927700000000000094e-02,-9.849823999999999913e+00
2.509140000000000259e-01,-3.383699999999999902e-02,-1.013591100000000012e+01
4.187999999999999882e-03,-2.404999999999999916e-01,-1.032160200000000039e+01
2.012399999999999953e-02,1.115980000000000028e-01,-9.751424999999999343e+00
3.722199999999999814e-02,9.203699999999999382e-02,-9.826710000000000278e+00
3.406200000000000200e-02,8.696299999999999863e-02,-9.806763000000000119e+00
4.191500000000000087e-02,7.831000000000000461e-02,-9.808441000000000187e+00
3.489699999999999747e-02,8.403599999999999959e-02,-9.812692999999999444e+00
4.020200000000000162e-02,9.284900000000000098e-02,-9.819366999999999734e+00
4.119799999999999851e-02,8.819799999999999862e-02,-9.809461999999999904e+00
4.131300000000000250e-02,7.988800000000000068e-02,-9.794330999999999676e+00
4.537000000000000061e-02,7.037899999999999712e-02,-9.800418000000000518e+00
4.732100000000000195e-02,8.113800000000000179e-02,-9.807797000000000764e+00
3.795899999999999969e-02,8.600800000000000112e-02,-9.806174999999999642e+00
4.719700000000000284e-02,7.946300000000000585e-02,-9.824668000000000845e+00
3.850900000000000156e-02,7.999799999999999967e-02,-9.793108000000000146e+00
3.717000000000000165e-02,9.254800000000000526e-02,-9.803468999999999767e+00
4.100499999999999978e-02,9.246600000000000652e-02,-9.813601000000000241e+00
2.572299999999999934e-02,8.832900000000000473e-02,-9.808996999999999744e+00
2.096900000000000153e-02,8.907199999999999840e-02,-9.813257000000000119e+00
3.516299999999999981e-02,8.643599999999999894e-02,-9.805569999999999453e+00
4.379600000000000160e-02,7.839300000000000435e-02,-9.809362000000000137e+00
4.408399999999999819e-02,8.398500000000000409e-02,-9.808374000000000592e+00
5.581799999999999956e-02,8.229499999999999316e-02,-9.794577000000000311e+00
3.467800000000000049e-02,8.334400000000000142e-02,-9.812279000000000195e+00
2.971299999999999983e-02,6.842199999999999671e-02,-9.816858999999999114e+00
3.637800000000000061e-02,8.362999999999999601e-02,-9.807394000000000389e+00
5.249000000000000193e-02,8.768299999999999705e-02,-9.784594999999999487e+00
4.533999999999999836e-02,8.627500000000000446e-02,-9.798306000000000182e+00
4.935699999999999810e-02,7.482900000000000662e-02,-9.828113999999999351e+00
4.027499999999999830e-02,8.353499999999999814e-02,-9.807930000000000703e+00
4.495899999999999896e-02,6.973799999999999444e-02,-9.809618000000000393e+00
4.667099999999999721e-02,7.592100000000000237e-02,-9.824056999999999817e+00
2.840700000000000169e-02,9.922899999999999776e-02,-9.818787999999999627e+00
3.859599999999999836e-02,9.061800000000000410e-02,-9.814463999999999189e+00
3.679000000000000326e-02,8.366099999999999925e-02,-9.816561999999999344e+00
4.480699999999999961e-02,8.728600000000000247e-02,-9.814847000000000321e+00
4.162899999999999934e-02,8.741200000000000359e-02,-9.800796999999999315e+00
3.903000000000000219e-02,7.686199999999999977e-02,-9.800696999999999548e+00
4.583999999999999880e-02,8.703299999999999925e-02,-9.816174999999999429e+00
4.764700000000000185e-02,9.198499999999999732e-02,-9.806191999999999354e+00
3.914900000000000324e-02,8.131199999999999539e-02,-9.813444999999999752e+00
3.960400000000000031e-02,7.858300000000000007e-02,-9.808695999999999415e+00
4.244799999999999962e-02,7.619499999999999884e-02,-9.820346999999999937e+00
3.617000000000000076e-02,8.298099999999999921e-02,-9.812039000000000399e+00
4.619399999999999895e-02,8.179599999999999371e-02,-9.801951999999999998e+00
4.499000000000000221e-02,8.233400000000000440e-02,-9.813841999999999288e+00
4.565999999999999920e-02,9.073900000000000021e-02,-9.790834999999999511e+00
4.715699999999999753e-02,8.434800000000000630e-02,-9.800022999999999485e+00
3.125800000000000106e-02,9.114899999999999392e-02,-9.796312000000000353e+00
4.550599999999999784e-02,8.465000000000000302e-02,-9.795220000000000482e+00
4.469299999999999662e-02,7.554400000000000004e-02,-9.799219000000000790e+00
4.833699999999999802e-02,8.373600000000000487e-02,-9.817125000000000767e+00
5.502699999999999952e-02,8.159399999999999986e-02,-9.813371000000000066e+00
4.367999999999999661e-02,8.692099999999999826e-02,-9.819938999999999751e+00
4.993500000000000022e-02,9.092100000000000182e-02,-9.814299000000000106e+00
2.964599999999999874e-02,8.786199999999999566e-02,-9.815542999999999907e+00
3.574100000000000193e-02,8.416200000000000070e-02,-9.805882000000000431e+00
3.764100000000000085e-02,8.938200000000000311e-02,-9.800566999999999140e+00
3.622899999999999732e-02,9.336800000000000654e-02,-9.821782000000000679e+00
3.942299999999999971e-02,8.811199999999999588e-02,-9.809753000000000611e+00
4.655299999999999716e-02,8.234400000000000053e-02,-9.792564999999999742e+00
4.519800000000000206e-02,8.754000000000000670e-02,-9.802863999999999578e+00
4.469100000000000156e-02,1.010149999999999937e-01,-9.823909999999999698e+00
3.938799999999999940e-02,9.448399999999999854e-02,-9.826893999999999352e+00
3.503400000000000264e-02,8.935200000000000087e-02,-9.809891999999999612e+00
4.949699999999999933e-02,7.999100000000000654e-02,-9.804795000000000371e+00
4.758300000000000030e-02,9.041399999999999437e-02,-9.796946000000000154e+00
4.483899999999999691e-02,8.468000000000000527e-02,-9.828374000000000166e+00
3.190599999999999686e-02,8.359300000000000064e-02,-9.829910999999999177e+00
3.397100000000000120e-02,9.154099999999999737e-02,-9.821619000000000099e+00
3.830499999999999877e-02,8.737399999999999334e-02,-9.814301999999999637e+00
4.192599999999999799e-02,9.581199999999999439e-02,-9.809302000000000632e+00
3.715299999999999853e-02,9.264899999999999525e-02,-9.808042999999999623e+00
3.209399999999999753e-02,9.070400000000000684e-02,-9.822226000000000568e+00
3.230199999999999738e-02,8.995699999999999530e-02,-9.834844000000000364e+00
4.121199999999999863e-02,8.689399999999999902e-02,-9.820453000000000543e+00
4.479199999999999848e-02,7.302500000000000657e-02,-9.808526999999999774e+00
5.607600000000000084e-02,7.570999999999999952e-02,-9.808873999999999427e+00
3.921600000000000086e-02,7.954899999999999471e-02,-9.805970999999999549e+00
3.300299999999999762e-02,9.121500000000000441e-02,-9.811384000000000327e+00
4.049699999999999828e-02,9.724900000000000211e-02,-9.822407999999999362e+00
4.791499999999999926e-02,8.808599999999999763e-02,-9.818763000000000574e+00
3.737800000000000150e-02,8.725499999999999923e-02,-9.811292999999999154e+00
3.886300000000000171e-02,8.599099999999999799e-02,-9.811182000000000514e+00
4.324700000000000072e-02,8.551499999999999380e-02,-9.805968000000000018e+00
3.292500000000000288e-02,8.249399999999999789e-02,-9.795617000000000019e+00
3.200700000000000073e-02,8.867400000000000282e-02,-9.794606999999999175e+00
4.203699999999999798e-02,9.951500000000000623e-02,-9.791691999999999396e+00
4.912199999999999900e-02,9.015700000000000103e-02,-9.821256999999999238e+00
4.350099999999999800e-02,8.828300000000000036e-02,-9.808797999999999462e+00
3.842899999999999788e-02,9.599499999999999700e-02,-9.817598000000000269e+00
4.849500000000000338e-02,9.007600000000000329e-02,-9.809810999999999837e+00
3.838600000000000345e-02,8.655899999999999705e-02,-9.810043000000000291e+00
4.847599999999999826e-02,7.411600000000000132e-02,-9.807890000000000441e+00
2.573200000000000140e-02,7.713299999999999323e-02,-9.778081000000000245e+00
3.263200000000000128e-02,8.146899999999999975e-02,-9.808083999999999136e+00
4.918999999999999762e-02,8.440100000000000380e-02,-9.841494000000000852e+00
4.077499999999999875e-02,8.292700000000000071e-02,-9.817189000000000831e+00
4.539300000000000279e-02,9.130599999999999827e-02,-9.804259000000000057e+00
4.559300000000000158e-02,9.547100000000000031e-02,-9.811049999999999827e+00
5.345400000000000151e-02,8.984100000000000419e-02,-9.797299999999999898e+00
4.739899999999999669e-02,8.416700000000000570e-02,-9.789811000000000263e+00
3.830800000000000177e-02,8.437899999999999567e-02,-9.826408000000000698e+00
5.186500000000000138e-02,9.696699999999999764e-02,-9.816024999999999778e+00
4.515399999999999969e-02,9.347600000000000353e-02,-9.792578999999999922e+00
3.447299999999999670e-02,1.004759999999999959e-01,-9.796932999999999225e+00
2.490099999999999952e-02,9.332899999999999530e-02,-9.806620999999999810e+00
4.101400000000000184e-02,8.420999999999999319e-02,-9.828770000000000451e+00
3.999799999999999883e-02,8.542500000000000093e-02,-9.824980000000000047e+00
4.882899999999999741e-02,8.938699999999999424e-02,-9.829167999999999239e+00
4.839899999999999758e-02,9.785199999999999454e-02,-9.828485999999999834e+00
3.686699999999999700e-02,9.189899999999999458e-02,-9.815599999999999881e+00
3.687300000000000300e-02,7.501599999999999935e-02,-9.807591000000000392e+00
3.542900000000000216e-02,8.640299999999999370e-02,-9.796049000000000007e+00
2.967799999999999952e-02,7.734699999999999909e-02,-9.833672999999999220e+00
4.097499999999999754e-02,7.817699999999999649e-02,-9.818163999999999447e+00
4.278499999999999664e-02,9.070100000000000384e-02,-9.810726000000000724e+00
4.162199999999999928e-02,8.647100000000000619e-02,-9.801840000000000330e+00
3.400899999999999757e-02,8.404799999999999771e-02,-9.809628000000000014e+00
3.900700000000000001e-02,9.321500000000000619e-02,-9.817778000000000560e+00
3.509299999999999919e-02,9.091699999999999782e-02,-9.828621999999999304e+00
3.629600000000000187e-02,8.813699999999999313e-02,-9.834796000000000760e+00
3.512400000000000244e-02,9.289000000000000035e-02,-9.812760000000000815e+00
4.364300000000000124e-02,9.347500000000000253e-02,-9.802934999999999732e+00
4.167900000000000077e-02,8.031099999999999350e-02,-9.826257000000000019e+00
4.459699999999999775e-02,9.411899999999999433e-02,-9.835255999999999332e+00
3.646800000000000042e-02,9.466099999999999515e-02,-9.814806000000000807e+00
3.704699999999999660e-02,1.086450000000000055e-01,-9.810636000000000578e+00
4.085500000000000242e-02,9.636400000000000521e-02,-9.822891000000000261e+00
4.660399999999999959e-02,9.810399999999999676e-02,-9.814161999999999608e+00
5.711399999999999810e-02,7.732300000000000284e-02,-9.828934000000000282e+00
4.112600000000000283e-02,8.065500000000000447e-02,-9.802901000000000309e+00
4.314500000000000279e-02,8.928099999999999925e-02,-9.793397999999999826e+00
4.866199999999999692e-02,9.193400000000000183e-02,-9.816762000000000654e+00
4.258900000000000186e-02,7.011299999999999477e-02,-9.785024999999999196e+00
4.221799999999999858e-02,7.839899999999999647e-02,-9.810067000000000093e+00
3.854099999999999887e-02,8.085699999999999832e-02,-9.801923000000000386e+00
4.126500000000000307e-02,8.143300000000000538e-02,-9.821180999999999273e+00
4.746999999999999831e-02,7.002999999999999503e-02,-9.830107999999999180e+00
4.044500000000000178e-02,8.862299999999999345e-02,-9.798856000000000677e+00
4.062099999999999739e-02,8.965900000000000258e-02,-9.804235999999999507e+00
4.183499999999999719e-02,9.721699999999999786e-02,-9.795642000000000849e+00
3.823900000000000216e-02,8.079200000000000270e-02,-9.805804000000000187e+00
4.699600000000000305e-02,8.811599999999999988e-02,-9.816350999999999161e+00
4.123299999999999882e-02,9.424599999999999644e-02,-9.821205000000000851e+00
4.179800000000000182e-02,8.374500000000000000e-02,-9.803549000000000291e+00
4.214999999999999997e-02,8.726599999999999635e-02,-9.820213999999999999e+00
5.320300000000000029e-02,9.222199999999999842e-02,-9.820569000000000770e+00
3.723800000000000027e-02,9.217599999999999405e-02,-9.809274000000000271e+00
2.641900000000000151e-02,7.925400000000000500e-02,-9.805514999999999759e+00
4.360399999999999693e-02,9.053100000000000036e-02,-9.809739000000000431e+00
4.356800000000000256e-02,9.457899999999999641e-02,-9.804152000000000200e+00
5.053599999999999759e-02,9.384900000000000186e-02,-9.805479999999999308e+00
4.568400000000000238e-02,8.378299999999999637e-02,-9.811142000000000252e+00
4.761499999999999760e-02,9.146999999999999575e-02,-9.809495000000000076e+00
4.219400000000000234e-02,8.243100000000000427e-02,-9.817790000000000461e+00
3.937600000000000128e-02,8.435399999999999843e-02,-9.812148999999999788e+00
3.441400000000000015e-02,8.507900000000000185e-02,-9.823969999999999203e+00
4.100700000000000178e-02,8.705899999999999750e-02,-9.814963999999999800e+00
3.271099999999999702e-02,8.144600000000000450e-02,-9.824512000000000356e+00
4.218399999999999928e-02,8.979700000000000182e-02,-9.806129000000000318e+00
3.887899999999999689e-02,9.296300000000000396e-02,-9.806482000000000809e+00
5.015800000000000120e-02,9.023299999999999377e-02,-9.811365999999999588e+00
3.686099999999999793e-02,8.194899999999999407e-02,-9.818161999999999168e+00
3.910500000000000087e-02,7.668700000000000516e-02,-9.817311999999999372e+00
4.603600000000000053e-02,8.107799999999999729e-02,-9.818901000000000323e+00
5.198799999999999949e-02,8.447599999999999554e-02,-9.829164000000000456e+00
4.923600000000000199e-02,8.677300000000000291e-02,-9.809205000000000396e+00
4.581099999999999756e-02,9.099599999999999356e-02,-9.800039999999999196e+00
4.221400000000000152e-02,8.603399999999999936e-02,-9.817671999999999954e+00
3.728000000000000064e-02,8.796199999999999852e-02,-9.813572999999999880e+00
4.295299999999999813e-02,9.251900000000000401e-02,-9.818517999999999191e+00
4.051699999999999746e-02,9.283199999999999785e-02,-9.803668000000000049e+00
4.024900000000000005e-02,8.225200000000000566e-02,-9.803390000000000271e+00
4.242499999999999744e-02,8.194899999999999407e-02,-9.800632999999999484e+00
3.606499999999999984e-02,7.675800000000000678e-02,-9.802813999999999695e+00
3.211900000000000172e-02,9.346500000000000641e-02,-9.813330000000000553e+00
4.620400000000000201e-02,8.700199999999999600e-02,-9.820302999999999116e+00
5.116400000000000114e-02,7.787499999999999978e-02,-9.814894999999999925e+00
5.327199999999999991e-02,9.069000000000000672e-02,-9.810276999999999248e+00
3.288699999999999957e-02,8.049199999999999411e-02,-9.815530000000000754e+00
4.137099999999999805e-02,7.977499999999999869e-02,-9.809022999999999826e+00
3.511500000000000038e-02,8.655300000000000493e-02,-9.825563999999999965e+00
2.239999999999999977e-02,9.041200000000000625e-02,-9.814629999999999299e+00
3.327600000000000002e-02,8.618800000000000072e-02,-9.817921000000000120e+00
4.115300000000000208e-02,8.193200000000000482e-02,-9.816684000000000410e+00
3.344300000000000050e-02,8.373999999999999500e-02,-9.821068999999999605e+00
3.501800000000000052e-02,8.661499999999999755e-02,-9.809134999999999494e+00
3.178500000000000075e-02,9.425999999999999657e-02,-9.804202999999999335e+00
2.835800000000000126e-02,8.912499999999999589e-02,-9.793813000000000102e+00
4.531700000000000311e-02,8.109900000000000442e-02,-9.812084000000000472e+00
4.582599999999999868e-02,8.702200000000000213e-02,-9.813169000000000253e+00
3.430199999999999916e-02,9.163399999999999324e-02,-9.828359999999999985e+00
3.268999999999999684e-02,9.261099999999999888e-02,-9.831008999999999887e+00
4.679900000000000032e-02,8.888100000000000167e-02,-9.817978000000000094e+00
3.972300000000000136e-02,9.660699999999999843e-02,-9.810772000000000048e+00
4.968600000000000100e-02,9.805800000000000627e-02,-9.811707999999999430e+00
4.161999999999999728e-02,8.628099999999999659e-02,-9.795379999999999754e+00
4.368899999999999867e-02,7.453799999999999315e-02,-9.812839999999999563e+00
3.749099999999999655e-02,8.041299999999999837e-02,-9.823479999999999990e+00
4.381100000000000272e-02,9.067100000000000160e-02,-9.805968999999999269e+00
3.922099999999999892e-02,9.420699999999999907e-02,-9.811080000000000467e+00
4.825499999999999928e-02,9.919999999999999651e-02,-9.800803999999999405e+00
5.150400000000000117e-02,8.883800000000000030e-02,-9.804290999999999201e+00
5.019499999999999656e-02,7.654099999999999793e-02,-9.802602999999999511e+00
4.016800000000000231e-02,9.134799999999999864e-02,-9.812343000000000259e+00
3.756600000000000217e-02,9.798900000000000665e-02,-9.802628999999999593e+00
4.234899999999999776e-02,7.464800000000000602e-02,-9.809139999999999304e+00
3.640999999999999792e-02,8.009499999999999953e-02,-9.803107000000000681e+00
2.933200000000000043e-02,9.114300000000000179e-02,-9.809765999999999764e+00
3.557300000000000045e-02,7.865700000000000469e-02,-9.816653000000000517e+00
4.950199999999999739e-02,7.792000000000000315e-02,-9.815167999999999893e+00
5.245099999999999763e-02,8.260599999999999887e-02,-9.811254999999999171e+00
4.881400000000000322e-02,8.431700000000000306e-02,-9.794427999999999912e+00
4.548300000000000259e-02,8.929900000000000337e-02,-9.803953999999999169e+00
2.474600000000000063e-02,8.252600000000000213e-02,-9.820081999999999312e+00
